community_note,created_at,edits_remaining,favorite_count,full_text,has_card,has_community_notes,hashtags,id,in_reply_to,is_quote_status,is_translatable,lang,media,place,poll,possibly_sensitive,quote,quote_count,reply_count,retweet_count,retweeted_tweet,thumbnail_title,thumbnail_url,urls,user,view_count,view_count_state
None,Thu Sep 26 21:19:48 +0000 2024,5,3,"And most of the slaves acquired by Somalis were bought directly from Oromo merchants, rather than by raiding. https://t.co/XmkAnb0LoY",False,None,,1839414594357559602,1839414576313782299,False,False,en,"https://pbs.twimg.com/media/GYbkKQYaAAAQtCF.jpg,https://pbs.twimg.com/media/GYbkNzJa0AA5DZO.jpg",None,None,False,None,0,1,0,None,None,None,None,1668530426158145536,361,EnabledWithCount
None,Thu Sep 26 20:25:22 +0000 2024,5,5,🤮🤮🤮 Habar oromo in 2035 if muse oromo gets his way 😂😂 https://t.co/QtabS5pUGA,False,None,,1839400893999153371,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1839400859492626432/pu/img/YrXMMIShQLwRg2k4.jpg,None,None,False,None,0,0,1,None,None,None,None,4611123674,463,EnabledWithCount
None,Thu Sep 26 21:18:57 +0000 2024,5,4,Assandabo and Jiren were major markets in Western Oromia where Oromo merchants traded slaves. https://t.co/kha7uIrRDX,False,None,,1839414380393648159,1839414367995285916,False,False,en,"https://pbs.twimg.com/media/GYbQQuXbEAAiZ2A.jpg,https://pbs.twimg.com/media/GYbQUlDaEAA4A3Y.jpg",None,None,False,None,0,1,0,None,None,None,None,1668530426158145536,269,EnabledWithCount
None,Wed Oct 02 13:41:10 +0000 2024,5,1,@cranry2128 @Al_Zaylawi It’s closer to oromo it only has loan words from Somali due to assimilation https://t.co/NWzelI6QQG,False,None,,1841473503536857245,1841198833285370323,False,False,en,"https://pbs.twimg.com/media/GY46ZB7bgAAKFoL.jpg,https://pbs.twimg.com/media/GY46ZBaaQAAfEFb.jpg",None,None,False,None,0,0,0,None,None,None,None,1641199839102013440,11,EnabledWithCount
None,Mon Sep 23 00:21:57 +0000 2024,5,6,@qoolbulale Dirty Oromo won't get the beautiful waters of the Red Sea They have to live on the dirty Nile River forever This is the will of the Lord https://t.co/QXDBs3MCsn,False,None,,1838010880660799873,1837979945089335608,False,False,en,https://pbs.twimg.com/media/GYHtJ9sXYAAKAza.jpg,None,None,False,None,0,2,0,None,None,None,None,1798033468351496195,281,EnabledWithCount
None,Wed Oct 02 14:43:17 +0000 2024,5,6,አረ አብቹ 6 ዓመት ብቻ ነው የገዛው ስለዚህ 995 ሳይሆን 994 ዓመት ነው የሚቀረው ቃላችንንማ እና ክብር #Ethiopian 🙈🤪 #Tigrayan #Oromo #Amhara #NoMore https://t.co/AB9wVu3CGE,False,None,"Ethiopian,Tigrayan,Oromo,Amhara,NoMore",1841489134780604876,None,False,True,am,https://pbs.twimg.com/ext_tw_video_thumb/1841489099363917824/pu/img/rMBq0sbRd99mYyB1.jpg,None,None,False,None,0,5,2,None,None,None,None,1489555737097428997,475,EnabledWithCount
None,Mon Sep 30 15:49:50 +0000 2024,5,37,"So, the Oromo mafia gang, led by criminal Abiy Ahmed, is now threatening Djibouti. It has threatened #Somalia🇸🇴, #Eritrea🇪🇷, and now #Djibouti 🇩🇯due to their country's impending collapse. They aim to destroy the Horn of Africa as well!
The HOA must unite to defeat this criminal! https://t.co/MmnN30uHJN",False,None,"Somalia,Eritrea,Djibouti",1840781104678121848,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1840781038722682880/pu/img/Sv_y29rbdA-QCiaI.jpg,None,None,False,None,0,1,15,None,None,None,None,1594316444,4495,EnabledWithCount
None,Thu Sep 26 04:18:52 +0000 2024,5,15,"It’s time for Abiy Ahmed to focus on reconciliation within his own house. To defend against forces that threaten Oromo lives, meaningful dialogue and negotiation with the OLA is essential. Protecting the Oromo people must be prioritized over division. https://t.co/JTzpMnQBxN",False,None,,1839157667060920449,None,False,False,en,https://pbs.twimg.com/media/GYYAJqaaMAAFoES.jpg,None,None,False,None,1,5,6,None,None,None,None,3225681793,1321,EnabledWithCount
None,Thu Sep 26 21:19:04 +0000 2024,5,5,"The Oromo king of Limmu Enarya had a large number of slaves under his possession, and the Limmu-enarya market in western Oromia served as a significant center for Oromo merchants engaging in trade of ivory, slaves, and gold. https://t.co/L8qN30Ohx1",False,None,,1839414410525507619,1839414398559137844,False,False,en,"https://pbs.twimg.com/media/GYbQ7Imb0AACcQY.jpg,https://pbs.twimg.com/media/GYbQ7MRaAAEtMop.jpg,https://pbs.twimg.com/media/GYbQ7Iqb0AEeGSc.jpg",None,None,False,None,0,1,0,None,None,None,None,1668530426158145536,266,EnabledWithCount
None,Tue Sep 24 19:15:01 +0000 2024,5,5,"Did you know #Oromo also prays to cow as well as tree? During Irrecha #Oromo gives thanks to cows for plowing fields &amp; providing milk throughout the year. To show their thankfulness, they attach decorations on the cow &amp; let them walk on top of them, truly strange @FilateShan53074 https://t.co/2dHYcUjej0",False,None,"Oromo,Oromo",1838658413519356100,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1838658395269963776/pu/img/OFOlMASaq0G0Ut_W.jpg,None,None,False,None,0,6,3,None,None,None,None,1718021809310937088,618,EnabledWithCount
None,Tue Oct 01 21:25:37 +0000 2024,5,11,"Oromo ""Sefu"" 

'Sefu' is where social order is expected among Oromos. Personality traits: Attitudes and behavior. Sefu is a social concept that separates what is shameful from what is not. It is the basis of the Oromo community; that is, it is possible! 

In this sociological conception, there is an unwritten but known law of what a healthy interaction of people with society should look like. A system has been set for how the powerful should use their power and how the powerful should help the weak. In this sense, it is a broad consciousness. 

The Oromo Sefu believes that Waqa, the creator of all, is the law of social order given to human beings since the world's creation. In ancient Oromo society belief, it is believed that every creature has its ayyaana (spirit). Thus, each creature (human, animal, plant, etc.) has distinguishing characteristics. When the creator created the earth, he made laws for man to live in order. These laws are called the law of man, the law of cattle, the law of horses, the law of wild animals, the law of plants, and the law of the sun and stars. 

""Sefu"" is an immutable law of the creator. This includes killing, stealing, adultery, and lying, which are forbidden. Respecting the Creator, the Earth, and all other creatures is to respect the Law of the Creator. Prohibitions are enacted to protect the so-called 'legitimate' activities of society. A person is said to have committed a sin when he violates/transgresses these laws and prohibitions of the Creator. 

Sefu is a scale. The great and the small, the rich and the poor, and the enslaver and the enslaved are equal to each other. Sefu is a balance, but that doesn't mean it puts everyone on an equal footing. The landing zone is separated by weight. Sefu is not an idea that allows the joining and merging of two sides. 

In the Oromo community, people are measured by their Sefu. Respecting elders, respecting and obeying parents, etc., is widespread. It is said that they are vast when faced with issues beyond the human mind. Sefu is not a single idea that can be defined in one sentence. When Oromo says something like ""safuu dha"" (it is Sefu), it has many meanings. 

One can use sefu to express surprise, fear, pain, sadness, or shame. ""Oromoon safuu qaba."" It is said to express this idea.",False,None,,1841227996167897256,None,False,False,en,https://pbs.twimg.com/media/GY1bGoOXwAQSWuR.jpg,None,None,False,None,0,0,6,None,None,None,None,1347911156170686469,836,EnabledWithCount
None,Fri Sep 27 05:33:20 +0000 2024,5,9,"@inside_afric How about these 80+ Oromo mercineries FANO captured in Amhara. Your brains functions upside down. Look down here &amp; stop intertaining yourself with other people's bussiness while your home is burning.
👇👇👇👇👇🤪
🔥🔥🇪🇹🔥🔥 https://t.co/VRubYzXKOK",False,None,,1839538794044731585,1839343712998170892,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1839538700100980736/pu/img/YDAbmQsH7K28FuX7.jpg,None,None,False,None,0,0,1,None,None,None,None,3069180117,431,EnabledWithCount
None,Tue Sep 24 16:39:03 +0000 2024,5,4,Habar oromo flexing on Yusra Harti is hilarious 😂😂 https://t.co/uuLMJgdFY2,False,None,,1838619164019507594,1838608600752885944,False,False,in,https://pbs.twimg.com/media/GYQWYoDakAAxv9r.jpg,None,None,False,None,0,0,0,None,None,None,None,4611123674,729,EnabledWithCount
None,Thu Sep 26 21:19:14 +0000 2024,5,3,The Oromo king of Jimma was known for owning thousands of slaves and being a major slave trader. https://t.co/xGJtXC8aff,False,None,,1839414450857853412,1839414439747129687,False,False,en,https://pbs.twimg.com/media/GYbT0uuaAAASREp.jpg,None,None,False,None,0,1,0,None,None,None,None,1668530426158145536,297,EnabledWithCount
None,Thu Sep 26 21:19:56 +0000 2024,5,3,"After being defeated, they accepted Borana supremacy and lived under the leadership of the Boran Oromo. https://t.co/VAbtzf7Hdt",False,None,,1839414628071465186,1839414616931348707,False,False,en,https://pbs.twimg.com/media/GYbndX0aMAE58Fr.jpg,None,None,False,None,0,1,0,None,None,None,None,1668530426158145536,295,EnabledWithCount
None,Thu Sep 26 23:04:15 +0000 2024,5,5,"""No one is safe until Oromo secure access to the sea"" 

Berhanu Jula 

What is your opinion? https://t.co/LGkM0x7oSJ",False,None,,1839440880442429465,None,False,False,en,https://pbs.twimg.com/media/GYcBufHaQAARVtj.jpg,None,None,False,None,0,3,1,None,None,None,None,782869085277327360,576,EnabledWithCount
None,Thu Sep 26 21:19:44 +0000 2024,5,5,"The Borana Oromos controlled the Lugh market by trading ivory, coffee, horses, and slaves. Their dominance was such that the Oromo language became the lingua franca of the market. https://t.co/fEcOX3nh7d",False,None,,1839414576313782299,1839414564192157806,False,False,en,"https://pbs.twimg.com/media/GYbhxllboAAtwI8.jpg,https://pbs.twimg.com/media/GYbhxnWbUAAlq7x.jpg,https://pbs.twimg.com/media/GYbh6tvbwAApom-.jpg",None,None,False,None,0,1,0,None,None,None,None,1668530426158145536,340,EnabledWithCount
None,Thu Sep 26 21:30:51 +0000 2024,5,3,The Garre Somalis submitted and paid tribute to the Borana Oromo leaders. https://t.co/b8EXDPYtlW,False,None,,1839417376355565615,1839416860061897196,False,False,en,"https://pbs.twimg.com/media/GYbsWZGboAAyLuU.jpg,https://pbs.twimg.com/media/GYbsWs0asAAsxDk.jpg",None,None,False,None,0,1,0,None,None,None,None,1668530426158145536,327,EnabledWithCount
None,Thu Sep 26 20:18:41 +0000 2024,5,10,"General Birhanu Jula exposed in leaked video claiming Oromos created Ethiopia 🇪🇹 and have been in charge during multiple regimes.

 The general admitted that Oromos dominate all levels of government and are ready to eliminate all opposition groups to maintain Oromo Supremacy. https://t.co/uIEOB9Rhcz",False,None,,1839399214163640617,None,False,False,en,https://pbs.twimg.com/media/GYbb1duaYAAox9f.jpg,None,None,False,None,1,5,3,None,None,None,None,782869085277327360,1050,EnabledWithCount
None,Thu Sep 26 21:19:21 +0000 2024,5,3,"Many people often misunderstand this because slaves taken from western Oromia were frequently mislabeled and traded as Galla by Oromo merchants, despite not being of Oromo ethnicity. https://t.co/x6fiA2dBQJ",False,None,,1839414479983165492,1839414462690005259,False,False,en,"https://pbs.twimg.com/media/GYbbPMnaoAEVI_i.jpg,https://pbs.twimg.com/media/GYbcxHZaoAAhqr6.png,https://pbs.twimg.com/media/GYbc1mLa4AERH1Q.jpg",None,None,False,None,0,1,0,None,None,None,None,1668530426158145536,253,EnabledWithCount
None,Wed Sep 25 21:09:41 +0000 2024,5,10,@HabtishGurmu Ethiopian Oromo culture 🙆‍♂️🤣 https://t.co/qUgqJQ2vZE,False,None,,1839049658175467872,1838955622567481348,False,False,cy,https://pbs.twimg.com/media/GYWd6rEXEAAYso-.jpg,None,None,False,None,0,0,1,None,None,None,None,282335600,332,EnabledWithCount
None,Sat Sep 28 20:19:03 +0000 2024,5,7,@HabtishGurmu This is the third installment in our series on Oromo migrants and refugees in Yemen. Here we delve into the dark history behind the route taken by these migrants – where not so long ago Oromo slaves were trafficked from Ethiopia and into the Gulf countries…… https://t.co/dAVlBUf9tI,False,None,,1840124082467287079,1840040460703723960,False,False,en,"https://pbs.twimg.com/media/GYlvGDJasAEjtxq.jpg,https://pbs.twimg.com/media/GYlvGDIasAQwzQg.jpg,https://pbs.twimg.com/media/GYlvGDKasAUCOC6.jpg",None,None,False,None,0,3,4,None,None,None,None,282335600,1255,EnabledWithCount
None,Tue Oct 01 05:01:38 +0000 2024,5,3,@MayneMpa If Oromo is at the top race then why is it in the past this all thing’s happened to them.🙄 https://t.co/2LneeobX7k,False,None,,1840980369161797693,1840840848902095307,False,False,en,https://pbs.twimg.com/media/GYx54p0bQAEPnLK.jpg,None,None,False,None,0,1,0,None,None,None,None,1492706478838661120,146,EnabledWithCount
None,Mon Sep 30 23:21:32 +0000 2024,5,4,"An emotional video shows a young man being held captive by an Oromo abductor, demanding ransom or threatening to kill him.#AmharaGenocide 
@ECLJ_Official @LaetitiaBader @hrw @USEmbassyAddis @EUSR_Weber @MikeHammerUSA @UNHumanRights @UN_HRC @UNEthiopia 
https://t.co/CRuH3sPwHR",False,None,AmharaGenocide,1840894781657850138,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1811259914360139776/pu/img/_dSPCAhRTW2nnDIg.jpg,None,None,False,None,0,1,7,None,None,None,None,788618602291355648,90,EnabledWithCount
None,Mon Sep 30 05:23:04 +0000 2024,5,2,The era of self-promoting patriotism is over. We are tired of disingenuous fighters who ultimately surrender to the enemy. This is why the Oromo people must establish their own judicial system to eliminate those who are fraudulent.,False,None,,1840623377012453385,None,False,False,en,None,None,None,None,None,0,1,2,None,None,None,None,3225681793,209,EnabledWithCount
None,Thu Sep 26 21:18:33 +0000 2024,5,6,"There is no evidence showing that she was a slave. She isn't even Oromo; she is an Abyssinian woman who is Amhara.
https://t.co/3xgNtA75Gn https://t.co/TJeaBfTpj4",False,None,,1839414278497202179,1839414238017999071,True,False,en,"https://pbs.twimg.com/media/GYbphAUbUAAuAdT.jpg,https://pbs.twimg.com/media/GYbphAQbsAA7k8c.jpg,https://pbs.twimg.com/media/GYbphDQbcAAfeZ8.jpg",None,None,False,1831043604766478730,0,1,0,None,None,None,https://x.com/hornaristocrat/status/1831043604766478730?t=2qKg9OiN7YL3w5uWcG9FHg&s=19,1668530426158145536,482,EnabledWithCount
None,Thu Sep 26 23:39:54 +0000 2024,5,1,"Oromo, Eritrean and Tigray. Amhara had no army. Now the Amhara caught up and has army named FANO would they be invited to the negation table? https://t.co/GXADGGkGe5",False,None,,1839449850397782475,None,False,False,en,https://pbs.twimg.com/media/GYcJ47KbsAAnWAN.jpg,None,None,False,None,0,0,1,None,None,None,None,1512934167469776896,139,EnabledWithCount
None,Thu Sep 26 20:53:45 +0000 2024,5,4,"@Amhara_News Oromo people is a largest society in Ethiopia. The second largest is Amhara. Each society, small and big, contributed in the formation Ethiopian government. Oromo played a monumental role in many higher echelons of any regime in Ethiopia. It is reasonable for a majority to rule.",False,None,,1839408038278779122,1839371417994862785,False,False,en,None,None,None,None,None,0,6,0,None,None,None,None,728864390494212096,1512,EnabledWithCount
None,Sun Sep 29 20:36:07 +0000 2024,5,10,@semira_khalid This is Oromo not Ethiopian.  Oromo came to invade Ethiopia 400 years ago.  They are settlers and a relic of genocide against the native people of the horn. https://t.co/7rPQFEf2t6,False,None,,1840490764717178882,1840405815477284922,False,False,en,https://pbs.twimg.com/media/GYq8mFqaUAA50d-.jpg,None,None,False,None,0,1,2,None,None,None,None,1718021809310937088,254,EnabledWithCount
None,Fri Sep 27 03:13:44 +0000 2024,5,2,"Abiy regime is terrorizing innocent men, women &amp; children. The drone strike is the part of ethnic Amharas cleansing, &amp; it is a deliberate act by the regime to attack civilians. On the ground, he is committing #AmharaGenocide using United forces of Oromo extremists. @UNGeneva https://t.co/uBzRr1r95f",False,None,AmharaGenocide,1839503665540784296,None,False,False,en,https://pbs.twimg.com/media/GYc61Q_bcAA_pRt.jpg,None,None,False,None,1,0,2,None,None,None,None,1573225314569916416,127,EnabledWithCount
None,Tue Sep 24 21:00:39 +0000 2024,5,10,"The shocking reality of cannibalism, male genital mutilation, and bodily mutilation perpetrated by @AbiyAhmedAli's brutal Oromo forces against the Amhara people. #AmharaGenocide 

@LaetitiaBader @UNHumanRights @JosepBorrellF @USEmbassyAddis @StateDept
https://t.co/GI2p5XQW5J",False,None,AmharaGenocide,1838684998938894715,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1827175815903162368/pu/img/Klqdn-97IJV4Q8YA.jpg,None,None,False,None,2,0,6,None,None,None,None,210946402,650,EnabledWithCount
None,Thu Sep 26 09:25:04 +0000 2024,5,54,"The #Tigray Darwin theory takes its course. #Tegarus have completed a species expansion from Tegarus to #Gallas, from Tigray to #Oromo. It doesn't take long before they still see themselves as Germans

#Ethiopia #TPLF #TDF #Weyane https://t.co/klyQzzJjvh",False,None,"Tigray,Tegarus,Gallas,Oromo,Ethiopia,TPLF,TDF,Weyane",1839234727108112847,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1839234689569021952/pu/img/5ZzInagy0v8qXLMM.jpg,None,None,False,None,1,12,26,None,None,None,None,1283720084201013248,4983,EnabledWithCount
None,Fri Sep 27 10:25:00 +0000 2024,5,12,@HabtishGurmu Civilians in muqdisho  captured oromo lady' that was kidnapping little kids https://t.co/U2y81Er1fh,False,None,,1839612196994556078,1839566894065385508,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1839612164421599232/pu/img/1BBo8pZnqfcS-mZc.jpg,None,None,False,None,2,1,4,None,None,None,None,1552989868028043266,678,EnabledWithCount
None,Wed Sep 25 22:41:02 +0000 2024,5,5,The Oromo allegations are so funny lol once upon a time they tried to say I’m Gurage but it didn’t stick 🤣,False,None,,1839072646924742679,None,False,False,en,None,None,None,None,None,1,3,0,None,None,None,None,2618993959,1956,EnabledWithCount
None,Wed Sep 25 01:23:34 +0000 2024,5,13,"Stop lying, Southern Somalians share Y Chromosome Haplogroup E3b1 with Oromo and Kenyans

While Somalilanders have Y Chromosome T-M184.

We are not the same people.

I am not related to Faqash Alhumdulillah 🤲🏾

DNA studies prove Southern Somalians are actually Oromo. https://t.co/1SUwg9rOSx",False,None,,1838751163392659524,None,True,False,en,"https://pbs.twimg.com/media/GYSOb7eWYAAykit.jpg,https://pbs.twimg.com/media/GYSOb9dXYAALUcn.jpg,https://pbs.twimg.com/media/GYSOcDCXYAAtAwO.jpg",None,None,False,1838700136165159109,0,4,4,None,None,None,None,1358598271770521600,1943,EnabledWithCount
None,Tue Sep 24 09:16:46 +0000 2024,5,6,@HabtishGurmu 😆 🤣 😂 dirty filthy oromo https://t.co/VQSKv60tOR,False,None,,1838507859019231617,1838239167462990199,False,False,en,https://pbs.twimg.com/media/GYOxJ9GacAAZgK6.jpg,None,None,False,None,0,0,0,None,None,None,None,1805204608295309312,73,EnabledWithCount
None,Mon Sep 30 10:44:41 +0000 2024,5,2,"Something never changes in a bastardized county called Ethiopia whichever ethnic group comes to power there's written rule to genocide the other ethnic groups, this time is the turn of Oromo now/ Only Somali dayuus jaajuus will invite those savages to his country, just watch it. https://t.co/azNPoe8LQW",False,None,,1840704311472410863,None,False,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1840704220233609216/pu/img/C1sWOE8tO7KW3zWk.jpg,None,None,False,None,1,0,0,None,None,None,None,1803352403141345280,111,EnabledWithCount
None,Wed Oct 02 00:45:26 +0000 2024,5,4,Haber Oromo bullshiit hasn't change for the past 40 years.,False,None,,1841278282387321104,None,True,False,en,None,None,None,None,1841040784117658079,0,0,0,None,None,None,None,1709575920967614465,141,EnabledWithCount
None,Wed Oct 02 14:53:29 +0000 2024,5,15,"⚡️UPDATE – Oromo Prosperity regime forces intensify mass arrests and harassment in North Shewa and Addis Ababa.

📍North Shewa Zone, Amhara Region, Ethiopia

🔵 Debre-Birhan City: Civilians are being violently dragged from public transportation vehicles, beaten, and detained in undisclosed locations as regime forces conduct mass arrests and physical assaults.

🔵 Shewa-Robit City: Mass arrests continue, with numerous checkpoints set up. Several banks, including Amhara Bank and Tseday Bank, have been forced to close.

🔵 Addis-Ababa City: The regime exploits the Irreecha celebration to suppress residents and the local economy, forcing hotels to offer up to 40% discounts.",False,None,,1841491702588072374,None,True,False,en,https://pbs.twimg.com/media/GY5KtmAWsAAFuPU.png,None,None,False,1840575112937984326,0,0,8,None,None,None,None,1787844401508528128,549,EnabledWithCount
None,Sat Sep 28 00:30:53 +0000 2024,5,7,@MayneMpa Ethiopia is run by evil genocidal murderers. Are you saying that’s Oromo?,False,None,,1839825070505459916,1839684091244855417,False,False,en,None,None,None,None,None,1,1,0,None,None,None,None,1490481097817350144,400,EnabledWithCount
None,Wed Sep 25 08:28:16 +0000 2024,5,2,@Bulaale13 Don’t like to talk to Oromo slaves,False,None,,1838858042072260832,1838857654124335553,False,False,en,None,None,None,None,None,0,2,0,None,None,None,None,880693502,44,EnabledWithCount
None,Wed Sep 25 06:18:02 +0000 2024,5,2,Wish you All Very Happy #Irreecha #Oromo 2024!  Ayyaana Irreecha Birraa Bara 2024 Baga Ittiin Nu Gahe! https://t.co/6BOoZp8hF5,False,None,"Irreecha,Oromo",1838825268716167423,None,False,False,tl,https://pbs.twimg.com/ext_tw_video_thumb/1838824867451265024/pu/img/xAk7KdjMVdfJMAof.jpg,None,None,False,None,0,0,0,None,None,None,None,300508899,123,EnabledWithCount
None,Thu Sep 26 21:18:41 +0000 2024,5,6,"Black American woman made up this story, and neither he nor his family members claim any Oromo heritage. His grand granddaughter came up with the idea that he was Oromo based on comparing East African features with her family's pictures.
https://t.co/P1BUgpdanj https://t.co/z4BggBXKZF",False,None,,1839414311649001783,1839414278497202179,True,False,en,https://pbs.twimg.com/media/GYbpi_2a8AAoo9R.png,None,None,False,1831034731808649559,0,1,0,None,None,None,https://x.com/hornaristocrat/status/1831034731808649559?t=44KTRlSi8F9XrR8IOxdNfQ&s=19,1668530426158145536,415,EnabledWithCount
None,Wed Sep 25 12:05:37 +0000 2024,5,5,"👉👉YOU CAN'T FIGHT WITH GOD.
Abiy Ahmed's Oromo regime is promoting a pagan holiday known as Irrecha,seemingly out of envy for the globally recognized Meskel (the founding of the true CROSS of CHRIST) celebration,which is celebrated for its stunning natural beauty. UNESCO has",False,None,,1838912741676847241,None,True,False,en,None,None,None,None,1838608832265691404,1,4,0,None,None,None,None,1434080359755526146,385,EnabledWithCount
None,Thu Sep 26 22:44:22 +0000 2024,5,2,"An Oromo ignorant general has completely embarrassed his stance.
The rhetoric of general  Berhanu Jula 
Is absolutely  outclassed. https://t.co/LgMKSiyJC9",False,None,,1839435875354284474,None,False,False,en,https://pbs.twimg.com/media/GYb9LR1bkAAo8fI.jpg,None,None,False,None,0,0,0,None,None,None,None,782869085277327360,204,EnabledWithCount
None,Wed Sep 25 15:07:13 +0000 2024,5,7,"29/ Lastly, Oromo writer Mohammed Hassen admits who the inhabitants of Angot were before the Galla incursions into Ethiopia. https://t.co/dsvcuAXHQZ",False,None,,1838958443312353446,1838958309635928197,False,False,en,https://pbs.twimg.com/media/GYVK9LOXYAEcqlV.jpg,None,None,False,None,0,1,0,None,None,None,None,1696575211938738188,158,EnabledWithCount
None,Sun Sep 22 20:29:08 +0000 2024,None,63,"🔴Irecha,traditional Oromo religious festival, is serving as platform for MAJOR POLICY announcements by Oromo politicians in charge of Ethiopia. 
🔴The open hostility with Amhara, Eritrea and Somalia first announced on Irecha celebration by Oromo region president & second in command after Abiy, Shimeles Abdisa.
🔴September 2023,Shimeles announced the intent to celebrate Irecha on Red Sea & Indian Ocean. Just two months later, Abiy Ahmed officially declared hostility over ports with Eritrea and Somalia.
🔴September 2019, during his speech at Irecha, Shimeles declared an official genocidal war against the Amhara people.",False,None,,1837952293368746430,None,False,False,en,"https://pbs.twimg.com/amplify_video_thumb/1837951902912290816/img/Cpr-8Y6ivmqq_vUE.jpg,https://pbs.twimg.com/amplify_video_thumb/1837951902966804480/img/XRZGhyYOEJ9FIYlH.jpg",None,None,False,None,3,7,31,None,None,None,None,1698039619336495104,13565,EnabledWithCount
None,Wed Oct 02 02:44:26 +0000 2024,5,0,@Jawar_Mohammed In one day more than 80 inocent Amharans are killed due to your circled message. U said no thing. Now you comeback to nug us. Pls stay quite and eat what you collected from poor oromo people.,False,None,,1841308231785730529,1841030576855298469,False,False,en,None,None,None,None,None,0,0,0,None,None,None,None,2352472197,8,EnabledWithCount
None,Thu Sep 26 09:34:40 +0000 2024,5,8,"Beelaha mareexaan iyo leelkase iyo dhulbahante ayeey waxey lee Yihiin xabadaan saan u xanuunka badan Fiqi Maxamed kaligiis ma ahan Habar gidir ayaa la Socoto

Hadii aad maqasho Jigjiga Dusheeda ayaa Oromo dad soomaaliyeet  ku leysey...waa iska sheekadaan waa wada yaqanaan hal ayaabina... Horaa u baraney ee Barta🤣  si fiican u sii garaaca D5 markay jaban😂😂😂",False,None,,1839237140158239069,None,False,False,in,https://pbs.twimg.com/media/GYZIbKbWYAAcLeD.jpg,None,None,False,None,0,3,1,None,None,None,None,1468252423936434180,753,EnabledWithCount
None,Mon Sep 30 13:58:46 +0000 2024,5,12,Dalandolo Mudolood giving refuge to their Oromo brothers and sisters in Mogadishu. https://t.co/Ml9sGL34gi,False,None,,1840753153655844946,None,True,False,en,https://pbs.twimg.com/ext_tw_video_thumb/1840753108286046208/pu/img/f6ltZit0qAcj4Khj.jpg,None,None,False,1837867323736100970,0,0,0,None,None,None,None,1591518737001324545,812,EnabledWithCount
None,Tue Oct 01 12:03:09 +0000 2024,5,120,"The people of Oromo are loving, caring, and sharing, to say the least. https://t.co/DcHoZ1251w",False,None,,1841086448243442146,None,False,False,en,https://pbs.twimg.com/amplify_video_thumb/1841086374402756609/img/FX_Bt-C2zAI42INR.jpg,None,None,False,None,4,80,14,None,None,None,None,1347911156170686469,22192,EnabledWithCount
None,Tue Sep 24 18:48:55 +0000 2024,5,10,"Dhiiga itoobiyanimo biyo mahan🇪🇹🩸
Oromadii itoobiyanka nagu dhax-jirey inta  ay isqaran waayeen Waa Kuwan maanta  ciidankooda ku faaneya 
Ninkan waa oromo sheegad ah hada ka hor abgaal ayuu sheegan jirey maanta mareexaan ayuu sheegtaa 
Magaca facebok ku joogo waa Difaaca qaran https://t.co/mxEC9TLJMS",False,None,,1838651845843259446,None,False,False,in,"https://pbs.twimg.com/media/GYQ0GXNXwAAwXyy.jpg,https://pbs.twimg.com/media/GYQ0GX0WwAAd5b5.jpg",None,None,False,None,1,2,3,None,None,None,None,1639695390361485314,1036,EnabledWithCount
None,Mon Sep 30 21:08:47 +0000 2024,5,131,"In the past, Oromo people were considered one of oppressed nations of Ethiopia. However, after gaining control, they have become oppressive. Oromo has caused problems for various ethnic groups in Ethiopia and now appear to be the biggest loser, having earned widespread hatred. https://t.co/ZH7w7DiQ49",False,None,,1840861373179314499,None,False,False,en,https://pbs.twimg.com/media/GYwNqfmX0AANxYC.jpg,None,None,False,None,1,28,24,None,None,None,None,1408713152,12313,EnabledWithCount
None,Wed Sep 25 20:46:39 +0000 2024,5,8,"Did you know that an ongoing Israeli aggressive war against the Lebanese people, which the Ethiopian regime is supporting, has resulted in the displacement of thousands of Ethiopian domestic workers mainly Oromo in Lebanon?
The Oromo laborers in🇸🇴are experiencing the same trend. https://t.co/si3DYkbBeF",False,None,,1839043864663064921,None,False,False,en,"https://pbs.twimg.com/media/GYWYpTUWoAAEI9Y.jpg,https://pbs.twimg.com/media/GYWYpTZWsAA6Aca.jpg,https://pbs.twimg.com/media/GYWYpTfWsAAHPGq.jpg,https://pbs.twimg.com/media/GYWYpTWXEAEbO7I.jpg",None,None,False,None,0,2,2,None,None,None,None,3438301803,508,EnabledWithCount
